user_id,item_id,base_score,recency_w,score
U-0001,T-017,4.69314718055995,0.88715915002218986673,4.1635684636346
U-0001,T-018,4.69314718055995,0.88716436936663179596,4.16359295878625
U-0001,T-019,5.09861228866811,0.95463718429469485510,4.86732487906445
U-0001,T-026,5.6094379124341,0.96969823877693065953,5.43946206421589
U-0001,T-027,1.79175946922805,0.62328546822082166586,1.1167776397169
U-0001,T-028,1.09861228866811,0.96747667155024423658,1.06288176036482
U-0001,T-029,1.94591014905531,0.95438065526753583174,1.85713900314716
U-0001,T-030,4.69314718055995,0.91115089626924953623,4.2761652598907
U-0002,hack-10-1,4.21807097779183,0.92971321165621708492,3.92159631575672
U-0002,hack-15,1.10903548889591,0.65364144990953988396,0.72491156496306
U-0002,hack-2,2.21807097779182,0.97406612799389032851,2.16054780895331
U-0002,hack-2-1,0.693147180559945,0.85456995540803149658,0.592342755182315
U-0002,hack-2-2,1.75777966186898,0.97102444580279747523,1.70684702200975
U-0002,hack-3,7.80218266945586,0.93435218903223845748,7.28998645643548
U-0002,hack-3-2,3.75777966186898,0.92265007378341496769,3.46711568228523
U-0002,hack-4,2.45092684242892,0.93092229935581254281,2.28162245170681
U-0002,hack-4-2,4.04546173432076,0.97119895926048820519,3.92894822610045
U-0002,hack-5,1.10903548889591,0.96463582436718306345,1.06981536308357
U-0002,hack-5-2,8.86681515076489,0.96359332327940033788,8.54400387802968
U-0002,hack-6,1.38629436111989,0.97109793499887989338,1.34622759138412
U-0002,hack-6-2,13.9115728965158,0.97096809919698381325,13.5076934921702
U-0002,hack-7-1,5.35231455376081,0.73534042609768476628,3.93577326457131
U-0002,hack-8,3.10903548889591,0.65973290543449206255,2.05113301618825
U-0002,hack-8-1,8.1134562384885,0.97538827929263836635,7.91377011957542
U-0002,hack-9-1,4.21807097779183,0.56110807183279857702,2.36679367320266
U-0002,T-001,0.693147180559945,0.96922133095322921466,0.671813032888788
U-0002,T-004,4,0.53459935918086297490,2.13839743672345
U-0002,T-006,4.69314718055995,0.96468303236340198595,4.52739945347032
U-0002,T-007,0.693147180559945,0.86974994621301573739,0.602864723009716
U-0002,T-011,4.69314718055995,0.74030879335257015403,3.47437812626635
U-0002,T-014,0.693147180559945,0.96911014605360941406,0.671735965389096
U-0002,T-016,0.693147180559945,0.69109712128640562611,0.479032021112767
U-0002,T-017,0.693147180559945,0.96390671566099548340,0.668129222283216
U-0002,T-020,1.09861228866811,0.75788874066811886881,0.832625883941194
U-0002,T-027,0.693147180559945,0.93439022437500553835,0.64766994956831
U-0002,T-028,1.09861228866811,0.93112620786928435569,1.02294669426613
U-0002,T-029,6.19722457733622,0.96380258386105341077,5.97290106040387
U-0002,T-030,0.693147180559945,0.96369021661903405640,0.667979156582686
U-0003,hack-10,0.693147180559945,0.75571214279395780704,0.523819741092547
U-0003,hack-10-1,5.56544136223156,0.94956387951619517249,5.2847420911405
U-0003,hack-11,5,0.67248951239347445920,3.36244756196737
U-0003,hack-13,1.10903548889591,0.84926234163388829913,0.941862076254827
U-0003,hack-15,0.693147180559945,0.89761391237523295787,0.622178552594274
U-0003,hack-2,6.86681515076489,0.95000124170766746569,6.52348291980367
U-0003,hack-2-1,1.10903548889591,0.75862655531642487126,0.841343772664773
U-0003,hack-2-2,9.36477066676941,0.93092015071157596517,8.71785372048832
U-0003,hack-3,7.64556019780627,0.95202638139618213572,7.27877500886418
U-0003,hack-3-2,7.7162300192001,0.95227209137711800061,7.34795049793058
U-0003,hack-4,6.36179845739128,0.92919022814248265452,5.9113209600199
U-0003,hack-4-1,3.80218266945586,0.88416500933218642617,3.36175687542212
U-0003,hack-4-2,9.27228025887305,0.87848232679698348317,8.14553433652854
U-0003,hack-5,3.0451042891403,0.95217354514750121876,2.89946774633458
U-0003,hack-5-1,1.51450059700408,0.92910823266958298168,1.40713497305949
U-0003,hack-5-2,5.64556019780627,0.95212873163116716512,5.37530007048469
U-0003,hack-6,3.0451042891403,0.94967764713785932583,2.89186747660016
U-0003,hack-6-1,1.10903548889591,0.80860990180859901415,0.896777077778375
U-0003,hack-6-2,5.47013118242723,0.97691326032920681625,5.34384368785345
U-0003,hack-7-1,12.6455601978063,0.80936678736210905490,10.2348964316926
U-0003,hack-8,3.10903548889591,0.73257807079740754823,2.27761122049604
U-0003,hack-8-1,14.2722802588731,0.92766265089248734261,13.2398613392267
U-0003,hack-9,1.80218266945586,0.79789123487265061201,1.43794575559822
U-0003,hack-9-1,9.36477066676941,0.92436888411850767883,8.65650261126737
U-0003,T-001,0.693147180559945,0.86412885615854129625,0.598968480286783
U-0003,T-003,0.693147180559945,0.93564125001558202828,0.648537094463884
U-0003,T-005,4.69314718055995,0.97705016182207274777,4.5854402122209
U-0003,T-006,0.693147180559945,0.86521177336228729839,0.59971910129334
U-0003,T-008,1.09861228866811,0.97723595005895777765,1.07360342366303
U-0003,T-009,0.693147180559945,0.86414896065853030978,0.598982415664267
U-0003,T-010,1.6094379124341,0.93582842372985750314,1.50615774468428
U-0003,T-011,1.09861228866811,0.93573708428555952455,1.02801225975858
U-0003,T-012,0.693147180559945,0.86541355423983159228,0.5998589651397
U-0003,T-013,0.693147180559945,0.93597708835293891263,0.648769879860546
U-0003,T-014,1.38629436111989,0.86667501223066067214,1.20146668237888
U-0003,T-015,1.38629436111989,0.95093772309775456964,1.31827960330661
U-0003,T-016,0.693147180559945,0.93108197883464256786,0.645376848499407
U-0003,T-018,0.693147180559945,0.91557388067538730844,0.634627453984473
U-0003,T-019,1.6094379124341,0.86526360249125086891,1.39258804609873
U-0003,T-020,4,0.73616387414396530887,2.94465549657586
U-0003,T-026,5.38629436111989,0.95051862290842827286,5.11977309871111
U-0003,T-027,2.30258509299405,0.93150410912655433044,2.1448674757375
U-0003,T-028,2.19722457733622,0.97480262264250846975,2.14186028052192
U-0003,T-030,1.38629436111989,0.88758860234878912100,1.23045907443041
U-0004,hack-10,2.69314718055995,0.93009204993849378370,2.50487478195307
U-0004,hack-10-1,4.91121815835177,0.97965861734474468519,4.8113171904893
U-0004,hack-12,0.693147180559945,0.95453731968688672741,0.661634851880213
U-0004,hack-13,0.693147180559945,0.80954116044130132575,0.561131172907114
U-0004,hack-15,4.21807097779183,0.93407206921083134252,3.93998228630416
U-0004,hack-2,7.23049663290708,0.99729675655990324834,7.21095084031553
U-0004,hack-2-2,10.5145005970041,0.98290825514306295928,10.334789435502
U-0004,hack-3,9.7794463285948,0.99726570331728925312,9.75270642093977
U-0004,hack-3-1,1.75777966186898,0.86323404398689458803,1.51737524595307
U-0004,hack-3-2,13.8668151507649,0.97972332810814115991,13.5856422897678
U-0004,hack-4,13.6050775222562,0.99711585746849352680,13.5658385395298
U-0004,hack-4-1,1.75777966186898,0.83028632920174373476,1.45946042299867
U-0004,hack-4-2,2.75742221668852,0.97963058607367486567,2.70125514218714
U-0004,hack-5,12.4701311824272,0.92911798627307967496,11.5862231727779
U-0004,hack-5-1,0.693147180559945,0.67705397080744534588,0.469298050952096
U-0004,hack-5-2,7.02900119400815,0.95457560950876360994,6.70971309900816
U-0004,hack-6,9.77768676572725,0.99723406651100141988,9.75064233445699
U-0004,hack-6-2,8.21807097779183,0.91053345628016137698,7.48282857136448
U-0004,hack-7,5.69314718055995,0.80516107322762024977,4.58390049394245
U-0004,hack-7-1,7.21807097779183,0.97654240201776737345,7.04875237058756
U-0004,hack-8-1,7.7162300192001,0.95455365648969582443,7.36555557914301
U-0004,hack-9,5,0.89553634557500188918,4.47768172787501
U-0004,hack-9-1,5.02096583059215,0.96869326056934750986,4.86377576164359
U-0004,T-002,1.6094379124341,0.77295600880026019893,1.24402470520688
U-0004,T-003,1.38629436111989,0.91076870084283508252,1.26259351426291
U-0004,T-004,4.69314718055995,0.95623056056238919260,4.48773075926863
U-0004,T-005,1.38629436111989,0.77314185647783583581,1.07180219598099
U-0004,T-006,1.09861228866811,0.91062111795776706515,1.0004195505091
U-0004,T-008,4.69314718055995,0.98068726049670599450,4.60250965161117
U-0004,T-009,4.69314718055995,0.97681272440984254525,4.58432588349913
U-0004,T-010,1.38629436111989,0.97664373150052448118,1.35391569780227
U-0004,T-011,1.38629436111989,0.95623056056238919260,1.32561703403815
U-0004,T-013,1.09861228866811,0.90728597669949257950,0.996755523338311
U-0004,T-014,1.09861228866811,0.97777620860882326563,1.07419695834497
U-0004,T-015,1.38629436111989,0.97686131201764800175,1.35421732844624
U-0004,T-016,4.69314718055995,0.68833265345197017299,3.23044645183546
U-0004,T-017,0.693147180559945,0.79483267264134977695,0.550936026058278
U-0004,T-018,0.693147180559945,0.72298200327825288716,0.501132937167902
U-0004,T-019,0.693147180559945,0.97766665678254401945,0.677666886676288
U-0004,T-020,1.09861228866811,0.84786293229257888280,0.931472636522805
U-0004,T-026,5.94591014905531,0.90900967509373829549,5.40488985272933
U-0004,T-027,2.19722457733622,0.92698707929645069985,2.03679879350328
U-0004,T-028,0.693147180559945,0.96883885531192310124,0.671547920976384
U-0004,T-029,6.30258509299405,0.97603446550596259956,6.15154027254629
U-0004,T-030,1.79175946922805,0.90819358834679876723,1.62726446181258
U-0004,T-077,0.693147180559945,0.99673352188931883770,0.690883030467166
U-0004,T-491682,0.693147180559945,0.99586481225388371776,0.690280886832639
U-0004,T-526580,0.693147180559945,0.99778721133358577663,0.691613392334645
U-0005,hack-10-1,3.75777966186898,0.96496493178320287163,3.6261255950717
U-0005,hack-12,1.10903548889591,0.90910702630671161567,1.00823195537877
U-0005,hack-13,1.51450059700408,0.70756870252663391225,1.07161322239799
U-0005,hack-14,1.10903548889591,0.88866683744001068297,0.985563060525867
U-0005,hack-15,1.09861228866811,0.77122190817922208917,0.847273865615762
U-0005,hack-2,7.19357507406322,0.95529476260792451844,6.8719845926795
U-0005,hack-2-1,0.693147180559945,0.93426650087015980592,0.647584190969757
U-0005,hack-2-2,14.6455601978063,0.95097466183673233771,13.9275566565183
U-0005,hack-3,10.6455601978063,0.93416157763654456867,9.94467330920751
U-0005,hack-3-2,3.88883926267117,0.95616418228653772527,3.71836881363576
U-0005,hack-4,2.04546173432076,0.84161717557881647780,1.72149572759358
U-0005,hack-4-2,6.26860528563497,0.90987674464096837772,5.70365817073271
U-0005,hack-5,13.9115728965158,0.94744711722677266247,13.180479636894
U-0005,hack-5-1,1.10903548889591,0.60085364891319417923,0.666368020277337
U-0005,hack-5-2,12.4729509543352,0.97355127441696215688,12.1430572973333
U-0005,hack-6,3.36477066676941,0.97343360557446810900,3.27538084208455
U-0005,hack-6-1,0.693147180559945,0.84444801317861436668,0.585326759464204
U-0005,hack-6-2,12.1935750740632,0.93431172292853720403,11.3926001361065
U-0005,hack-7-1,3.36355802025883,0.98053991667033797972,3.29810290090044
U-0005,hack-8,1.51450059700408,0.86833328014436425974,1.31509127117715
U-0005,hack-8-1,5.83663243647739,0.92859972596091012066,5.41989528104747
U-0005,hack-9,6.51450059700408,0.97631539972597694028,6.36020725437915
U-0005,hack-9-1,2.44121452910603,0.97435113386127920639,2.37860014443309
U-0005,T-002,0.693147180559945,0.92243368681112995776,0.63938230926665
U-0005,T-004,1.09861228866811,0.98074157990897564887,1.07745475169578
U-0005,T-005,1.6094379124341,0.95623056056238919260,1.53899371719722
U-0005,T-006,4.69314718055995,0.95623056056238919260,4.48773075926863
U-0005,T-007,4,0.92249511099927074445,3.68998044399708
U-0005,T-008,0.693147180559945,0.96854420173768921127,0.671343682682162
U-0005,T-009,4.69314718055995,0.84829730412086201850,3.98118410111143
U-0005,T-010,0.693147180559945,0.95113209129597218416,0.659274527421888
U-0005,T-011,4,0.89881546333712927165,3.59526185334852
U-0005,T-013,5.6094379124341,0.95623056056238919260,5.36391595944678
U-0005,T-015,1.09861228866811,0.92508691279317942525,1.01631185048063
U-0005,T-016,0.693147180559945,0.86609500575953838308,0.600331311339274
U-0005,T-017,0.693147180559945,0.64091142124927317643,0.444245944627601
U-0005,T-020,4.69314718055995,0.96592309085256846714,4.53321923047248
U-0005,T-026,2.39789527279837,0.95585848005353262750,2.2920485307846
U-0005,T-027,1.79175946922805,0.93439022437500553835,1.67420253247804
U-0005,T-028,1.09861228866811,0.64244871153388719078,0.705802049330122
U-0005,T-029,1.38629436111989,0.94784751742318746982,1.31399566860525
U-0005,T-030,1.6094379124341,0.93138460591898199446,1.4990056958235
U-0006,hack-10,5.69314718055995,0.93418896712347034737,5.31847528428919
U-0006,hack-10-1,3.26824784045451,0.97344315496410745408,3.18145348901667
U-0006,hack-15,1.35231455376081,0.79460011516777785332,1.0745493001614
U-0006,hack-2,9.83663243647739,0.97501298515157854412,9.59084435572867
U-0006,hack-2-1,1.75777966186898,0.89066314523257420210,1.56558956226607
U-0006,hack-2-2,3.62091983939578,0.97674531310679237818,3.53671648226522
U-0006,hack-3,3.05706264599924,0.97807526102537865497,2.99003734545664
U-0006,hack-3-1,1.10903548889591,0.86821643288600986199,0.962882836113201
U-0006,hack-3-2,5.93038890534004,0.97205702440478724928,5.76467619288801
U-0006,hack-4,3.36477066676941,0.87769434033107553968,2.95324017073553
U-0006,hack-4-1,2.21807097779182,0.92172475686027054162,2.04445093270399
U-0006,hack-4-2,7.36355802025883,0.97819636840718657976,7.2030057139728
U-0006,hack-5,2.62353608589999,0.92845039431598731300,2.43582311345607
U-0006,hack-5-1,1.09861228866811,0.97487011233695147237,1.07100428526864
U-0006,hack-5-2,2.44121452910603,0.95479003434305431553,2.33084730408391
U-0006,hack-6,11.7776867657272,0.92773222970982634614,10.9265396039921
U-0006,hack-6-1,1.10903548889591,0.90109163348064295651,0.999342600277221
U-0006,hack-6-2,3.26824784045451,0.97827040038963121489,3.19723012345398
U-0006,hack-7,5,0.67392560128713153982,3.36962800643566
U-0006,hack-7-1,8.77768676572725,0.97508651545318815454,8.55900400213255
U-0006,hack-8-1,2.86681515076489,0.92848763770028112133,2.66180242705707
U-0006,hack-9,1.10903548889591,0.97832350805413999537,1.08499549005319
U-0006,hack-9-1,4.91157289651577,0.94998445110579566959,4.66591788216264
U-0006,T-002,0.693147180559945,0.56141071312272131732,0.389140252937163
U-0006,T-003,1.09861228866811,0.97232766527899756809,1.06821112168748
U-0006,T-004,0.693147180559945,0.97700863736341831367,0.677210782371167
U-0006,T-006,4.69314718055995,0.97721009698650059566,4.58619081148691
U-0006,T-007,1.09861228866811,0.94955889766928318057,1.04319707379362
U-0006,T-009,0.693147180559945,0.88387750864650327440,0.612657203078672
U-0006,T-011,5.09861228866811,0.97797035491854069410,4.98629166954078
U-0006,T-012,1.38629436111989,0.97687174168884155744,1.35423178704061
U-0006,T-013,4,0.67019309527801850917,2.68077238111207
U-0006,T-014,1.09861228866811,0.97707709239458405967,1.0734289006808
U-0006,T-017,1.38629436111989,0.88392572835274521165,1.2253812528642
U-0006,T-019,1.09861228866811,0.72089769893470042048,0.791987070922225
U-0006,T-020,0.693147180559945,0.64100296130351253765,0.444309395358105
U-0006,T-026,2.19722457733622,0.93283118809792346561,2.0496396129945
U-0006,T-027,5.79175946922805,0.97364075495057327124,5.63909306211133
U-0006,T-028,5.09861228866811,0.97350797583562352340,4.96353972871193
U-0006,T-030,1.94591014905531,0.97216568767268056177,1.89174707820561
U-0007,hack-10-1,8.44121452910603,0.96960116374747949253,8.18461143086334
U-0007,hack-13,1.10903548889591,0.83008962068231535045,0.920598848300834
U-0007,hack-14,1.10903548889591,0.88306281413229869044,0.979347999797014
U-0007,hack-2,2.77768676572725,0.97081272544222882058,2.69661365946048
U-0007,hack-3,6.51450059700408,0.96949978716547963843,6.31580694228484
U-0007,hack-3-2,2.04546173432076,0.87066647754855867385,1.78091496318142
U-0007,hack-4,2.26860528563497,0.95524150211897175497,2.16706592076498
U-0007,hack-4-2,5.51450059700408,0.83012891221698183304,4.57774638201089
U-0007,hack-5,4.57510065989456,0.84848017140894245154,3.8818821921205
U-0007,hack-5-2,3.10903548889591,0.68504957127656854198,2.12984342875178
U-0007,hack-6,3.75777966186898,0.84853440195043392023,3.1886053180455
U-0007,hack-6-2,4.04546173432076,0.91084086905605056644,3.68477188182172
U-0007,hack-7-1,1.10903548889591,0.59368191164861613017,0.658414309133883
U-0007,hack-8-1,7.04546173432076,0.95247457960476580220,6.71062320351863
U-0007,hack-9,0.693147180559945,0.96953556592522560084,0.672030843973661
U-0007,hack-9-1,6.21807097779183,0.96944949172146576602,6.02810574890828
U-0007,T-002,0.693147180559945,0.68528868183664362097,0.475005917684711
U-0007,T-003,1.09861228866811,0.82918847781239256294,0.910956651346699
U-0007,T-004,4,0.65055576254853107519,2.60222305019412
U-0007,T-006,4,0.59971628633466851333,2.39886514533867
U-0007,T-007,0.693147180559945,0.53102773421203696738,0.368080376768209
U-0007,T-010,0.693147180559945,0.71697802254407776815,0.496971294849872
U-0007,T-011,1.09861228866811,0.86364947701037968122,0.948815928545389
U-0007,T-014,0.693147180559945,0.87076683383572673801,0.603569575798344
U-0007,T-015,1.09861228866811,0.82932663323849408183,0.91110843059556
U-0007,T-016,0.693147180559945,0.86378159355996265076,0.598727776195665
U-0007,T-019,0.693147180559945,0.82941113449692112729,0.574903989401567
U-0007,T-026,1.09861228866811,0.97097967075731814039,1.0667301983409
U-0007,T-027,1.38629436111989,0.68907359684634428512,0.955258841704688
U-0007,T-028,0.693147180559945,0.95546402382496265352,0.662277194240733
U-0008,hack-10,1.10903548889591,0.92960767141425852343,1.0309678983483
U-0008,hack-10-1,5.16288732479668,0.95440307289987899627,4.92747552782179
U-0008,hack-12,1.09861228866811,0.95439260875440357139,1.0485074481916
U-0008,hack-14,0.659167373200866,0.92866591962763409236,0.612146274822114
U-0008,hack-15,3.10903548889591,0.89070844831856677633,2.76924417608183
U-0008,hack-2,4.77768676572725,0.97649484085313039030,4.66538647794494
U-0008,hack-2-1,1.75777966186898,0.97600387258902668132,1.71559975714235
U-0008,hack-2-2,2.26860528563497,0.97574292119632945912,2.2135755484469
U-0008,hack-3,9.44488950234412,0.90549220281232531263,8.55227380079659
U-0008,hack-3-2,9.15449722321667,0.96941033230291288713,8.87446419522457
U-0008,hack-4,9.7386089148807,0.94526167334152040611,9.20553375889878
U-0008,hack-4-1,3.75777966186898,0.64439434141656600138,2.42149195039862
U-0008,hack-4-2,6.57510065989456,0.97241021013826951336,6.39369501436834
U-0008,hack-5,8.0451042891403,0.91024155334157132057,7.322988224942
U-0008,hack-5-1,0.693147180559945,0.79186993408841862123,0.548882412183577
U-0008,hack-5-2,4.44121452910603,0.97656926636440235814,4.337153614456
U-0008,hack-6,9.36477066676941,0.97653975662338898833,9.14507086776085
U-0008,hack-6-1,1.10903548889591,0.95581921732346420147,1.06003743298044
U-0008,hack-6-2,2.62353608589999,0.94569981711739956459,2.48107759663652
U-0008,hack-7,2.26860528563497,0.97237146496653454783,2.2059270450237
U-0008,hack-7-1,7.62353608589999,0.97572804823602435073,7.4384979857521
U-0008,hack-8,0.415888308335967,0.97660354370089442374,0.406157995704676
U-0008,hack-8-1,7.16288732479668,0.92961761521646100318,6.65874623294171
U-0008,hack-9,0.693147180559945,0.81395445869807571761,0.564190238150768
U-0008,hack-9-1,5.75777966186898,0.97604511160241825803,5.61985269265104
U-0008,T-002,0.693147180559945,0.88429747948270629994,0.612948304679704
U-0008,T-004,0.693147180559945,0.88408538508012377312,0.612801292042541
U-0008,T-005,1.09861228866811,0.90910458571377813351,0.998753469549688
U-0008,T-007,5.38629436111989,0.97660164636616418784,5.26026394088247
U-0008,T-008,4.69314718055995,0.88931245238781391661,4.17367422856072
U-0008,T-009,0.693147180559945,0.81501115316521832822,0.564922682941381
U-0008,T-012,1.09861228866811,0.90925775844127368668,0.998921746990403
U-0008,T-013,5.09861228866811,0.97658310412856690819,4.97921861561556
U-0008,T-014,4,0.84938364206391788627,3.39753456825567
U-0008,T-016,1.09861228866811,0.97190207521949412703,1.06774356321817
U-0008,T-017,1.09861228866811,0.55907934457420272182,0.614211438289732
U-0008,T-018,0.693147180559945,0.97690000672287498620,0.677135485348952
U-0008,T-020,0.693147180559945,0.96955136785332162264,0.672041797035568
U-0008,T-026,1.79175946922805,0.90394421329128532111,1.61965060381856
U-0008,T-027,0.693147180559945,0.97707244069720782255,0.677255007472094
U-0008,T-028,0.693147180559945,0.89090593038284892255,0.617528933789007
U-0008,T-029,2.30258509299405,0.90940803866798448161,2.09398939328585
U-0009,hack-10-1,9.7162300192001,0.95545780554269888287,9.28344781229302
U-0009,hack-11,3.35231455376081,0.94919701517469415181,3.18200696835645
U-0009,hack-12,5,0.97760846491632571724,4.88804232458163
U-0009,hack-14,4.04546173432076,0.75756650073583658224,3.0647062899301
U-0009,hack-2,2.68449359397093,0.93387424715358541366,2.50697943405823
U-0009,hack-2-2,7.24698763111302,0.93384228166109388980,6.76754346460831
U-0009,hack-3,9.15449722321667,0.91259876389636934847,8.35438285000028
U-0009,hack-3-1,1.35231455376081,0.77143392372268074230,1.04322132231499
U-0009,hack-3-2,9.93686488727529,0.95556149596761053193,9.4952854769128
U-0009,hack-4,6.57510065989456,0.93393293664846796403,6.14070306805461
U-0009,hack-4-2,12.7794463285948,0.96576158719853302030,12.3418983698222
U-0009,hack-5,5.4729509543352,0.95565911503426457057,5.23027546564591
U-0009,hack-5-1,1.10903548889591,0.68874642633773625880,0.763844229658784
U-0009,hack-5-2,7.26824784045451,0.91007661405639795541,6.61466238476356
U-0009,hack-6,2.77768676572725,0.83850544431264306009,2.32910547565747
U-0009,hack-6-1,1.10903548889591,0.68447361347720182519,0.75910552855904
U-0009,hack-6-2,14.7794463285948,0.95420842310288248859,14.1026721755421
U-0009,hack-7,3.10903548889591,0.93350674948425638788,2.90230561327042
U-0009,hack-7-1,3.64556019780627,0.95575827759353332494,3.48427433551886
U-0009,hack-8,3.35231455376081,0.89192456757379654574,2.99001170873446
U-0009,hack-8-1,7.79352908286685,0.93013917175316761873,7.24906668617199
U-0009,hack-9,1.75777966186898,0.95420102313178234652,1.67727515179562
U-0009,hack-9-1,4.96175246619491,0.92965772586545233823,4.61273151403006
U-0009,T-001,4.69314718055995,0.95571932848239993670,4.48533147187382
U-0009,T-003,1.09861228866811,0.95907605654285282230,1.05365274148533
U-0009,T-005,5.09861228866811,0.93375991512557992506,4.76087977792497
U-0009,T-006,0.693147180559945,0.93020210405416249739,0.644766965776072
U-0009,T-007,0.693147180559945,0.81243058016671389576,0.563133966043238
U-0009,T-008,0.693147180559945,0.93370098681519810656,0.647192206496993
U-0009,T-009,0.693147180559945,0.95866014576187103216,0.664492577150027
U-0009,T-010,1.09861228866811,0.75487431067222789322,0.829314194104378
U-0009,T-011,5.79175946922805,0.93381809799577427713,5.40844981160356
U-0009,T-012,1.09861228866811,0.82340451804760794506,0.904602322071944
U-0009,T-013,5.38629436111989,0.93353920278149705250,5.02831694382634
U-0009,T-014,1.79175946922805,0.97546278115251077358,1.74779467500954
U-0009,T-015,1.09861228866811,0.70813537133528193475,0.777966220989496
U-0009,T-016,0.693147180559945,0.95884448839195486374,0.664620353724327
U-0009,T-017,1.09861228866811,0.90603500689267607756,0.995381192535789
U-0009,T-018,4.69314718055995,0.83970036795103790616,3.94083741436456
U-0009,T-019,1.09861228866811,0.93176994539910934833,1.02365391222708
U-0009,T-020,1.38629436111989,0.95895782927088479552,1.32939783127
U-0009,T-026,1.09861228866811,0.97476285546751855368,1.07088645155383
U-0009,T-027,2.19722457733622,0.75061682953802263200,1.64927374602314
U-0009,T-028,1.79175946922805,0.70813537133528193475,1.26880825708532
U-0009,T-029,1.94591014905531,0.93175599187403978222,1.81311344103079
U-0009,T-030,1.38629436111989,0.70434461335218065231,0.976428965775298
U-0010,hack-10-1,2.86681515076489,0.91677226013185716777,2.62821660514698
U-0010,hack-11,3.51450059700408,0.90621160382186740681,3.18488122264398
U-0010,hack-15,1.35231455376081,0.97616181022493487817,1.32007782279268
U-0010,hack-2,14.0451042891403,0.97477667337005189852,13.6908400361036
U-0010,hack-2-2,8.02096583059215,0.97636962267775864987,7.83142738152645
U-0010,hack-3,9.15449722321667,0.95649454360893178587,8.75622664348986
U-0010,hack-3-2,8.86681515076489,0.95264135380269453326,8.44689478914291
U-0010,hack-4,9.55025001800195,0.97478553628298860510,9.30944558543465
U-0010,hack-4-2,3.27228025887305,0.95475254170319004096,3.12421789432422
U-0010,hack-5,14.7162300192001,0.96820538008946775902,14.2483330792237
U-0010,hack-5-1,1.09861228866811,0.97620775489793329830,1.07247383582398
U-0010,hack-5-2,4.4953298500158,0.95644057475898449958,4.29951586548033
U-0010,hack-6,2.44121452910603,0.90878168977704668349,2.21853106486926
U-0010,hack-6-1,6.10903548889591,0.87150404526868075958,5.32404914126272
U-0010,hack-6-2,12.1134562384885,0.92298730264705635996,11.1805662992957
U-0010,hack-7-1,2.26860528563497,0.95635080393944168841,2.16958248873827
U-0010,hack-8,0.415888308335967,0.80338335144102502776,0.334117742976088
U-0010,hack-8-1,9.62353608589999,0.94619598709898577951,9.10575122618085
U-0010,hack-9-1,7.91121815835177,0.97628920758742207234,7.72363690686848
